student_id,course_id,rank,preference_score
846,1193,2,0.84
846,1220,3,0.7
846,1201,4,0.59
847,1249,1,0.97
847,1252,2,0.87
847,1243,3,0.72
847,1246,4,0.5
848,1122,1,1.0
848,1121,2,0.9
848,1139,3,0.66
849,1169,1,1.0
849,1165,2,0.82
849,1154,3,0.66
849,1178,4,0.54
849,1184,5,0.4
849,1149,6,0.29
850,1231,1,1.0
850,1232,2,0.87
850,1228,3,0.71
851,1220,1,1.0
851,1212,2,0.84
851,1198,3,0.65
851,1201,4,0.52
852,1138,1,0.98
852,1137,2,0.86
852,1142,3,0.67
852,1135,4,0.57
852,1139,5,0.43
852,1143,6,0.3
853,1129,1,1.0
853,1122,2,0.89
853,1120,3,0.72
854,1121,1,1.0
854,1132,2,0.84
854,1133,3,0.65
854,1136,4,0.51
854,1123,5,0.36
855,1003,1,0.95
855,1007,2,0.86
855,1004,3,0.71
855,1005,4,0.53
856,1186,1,1.0
856,1161,2,0.82
856,1156,3,0.7
857,1252,1,0.98
857,1249,2,0.81
857,1242,3,0.68
857,1248,4,0.57
857,1243,5,0.44
857,1247,6,0.25
858,1234,1,1.0
858,1238,2,0.8
858,1225,3,0.71
858,1231,4,0.55
858,1236,5,0.43
858,1239,6,0.25
859,1144,1,1.0
859,1151,2,0.82
859,1159,3,0.72
860,1102,1,0.97
860,1115,2,0.86
860,1116,3,0.67
861,1005,1,1.0
861,1001,2,0.81
861,1000,3,0.66
861,1003,4,0.52
861,1004,5,0.37
861,1008,6,0.26
862,1233,1,0.96
862,1228,2,0.81
862,1238,3,0.68
863,1105,1,0.99
863,1108,2,0.89
863,1086,3,0.65
863,1089,4,0.53
864,1140,1,1.0
864,1136,2,0.84
864,1128,3,0.71
864,1133,4,0.57
864,1126,5,0.4
865,1186,1,1.0
865,1185,2,0.85
865,1167,3,0.72
865,1184,4,0.57
865,1180,5,0.35
866,1251,1,0.97
866,1249,2,0.83
866,1245,3,0.73
867,1226,1,1.0
867,1237,2,0.82
867,1232,3,0.69
867,1229,4,0.51
868,1268,1,0.96
868,1276,2,0.83
868,1267,3,0.69
868,1256,4,0.59
868,1264,5,0.39
868,1258,6,0.21
869,1104,1,1.0
869,1088,2,0.89
869,1100,3,0.66
869,1111,4,0.52
869,1113,5,0.41
870,1003,1,1.0
870,1001,2,0.87
870,1008,3,0.67
870,1000,4,0.54
870,1006,5,0.42
871,1003,1,0.99
871,1005,2,0.82
871,1000,3,0.75
871,1002,4,0.54
872,1009,1,1.0
872,1003,2,0.82
872,1008,3,0.68
873,1057,1,1.0
873,1062,2,0.84
873,1039,3,0.68
874,1056,1,0.99
874,1029,2,0.83
874,1030,3,0.68
875,1233,1,0.98
875,1228,2,0.81
875,1230,3,0.75
875,1240,4,0.52
876,1264,1,1.0
876,1272,2,0.81
876,1265,3,0.7
877,1254,1,1.0
877,1247,2,0.88
877,1249,3,0.66
877,1250,4,0.53
877,1242,5,0.41
878,1117,1,1.0
878,1141,2,0.86
878,1132,3,0.74
878,1143,4,0.52
878,1138,5,0.44
879,1027,1,0.97
879,1070,2,0.88
879,1072,3,0.72
879,1068,4,0.58
879,1040,5,0.41
879,1059,6,0.29
880,1097,1,1.0
880,1087,2,0.81
880,1101,3,0.65
880,1098,4,0.55
880,1078,5,0.37
880,1110,6,0.21
881,1182,1,1.0
881,1157,2,0.83
881,1162,3,0.74
881,1188,4,0.56
881,1180,5,0.39
881,1181,6,0.28
882,1263,1,1.0
882,1273,2,0.82
882,1265,3,0.75
882,1256,4,0.58
882,1277,5,0.4
882,1268,6,0.23
883,1246,1,1.0
883,1242,2,0.87
883,1243,3,0.74
883,1248,4,0.52
883,1244,5,0.41
883,1250,6,0.21
884,1095,1,0.99
884,1104,2,0.83
884,1079,3,0.66
884,1109,4,0.51
884,1101,5,0.42
885,1278,1,0.97
885,1265,2,0.81
885,1275,3,0.72
886,1113,1,1.0
886,1083,2,0.8
886,1086,3,0.74
886,1106,4,0.57
886,1092,5,0.44
886,1096,6,0.21
887,1252,1,1.0
887,1250,2,0.9
887,1254,3,0.74
887,1246,4,0.57
887,1251,5,0.39
887,1245,6,0.26
888,1000,1,1.0
888,1008,2,0.87
888,1001,3,0.72
889,1136,1,1.0
889,1142,2,0.87
889,1117,3,0.74
889,1140,4,0.6
890,1124,1,1.0
890,1139,2,0.9
890,1137,3,0.72
891,1208,1,0.97
891,1223,2,0.84
891,1204,3,0.66
891,1212,4,0.54
892,1075,1,0.99
892,1016,2,0.84
892,1066,3,0.69
893,1227,1,0.98
893,1235,2,0.87
893,1233,3,0.73
894,1180,1,0.98
894,1172,2,0.85
894,1150,3,0.68
895,1202,1,1.0
895,1217,2,0.86
895,1206,3,0.67
896,1212,1,1.0
896,1202,2,0.9
896,1201,3,0.7
896,1196,4,0.59
896,1207,5,0.44
897,1196,1,0.96
897,1213,2,0.8
897,1200,3,0.7
897,1192,4,0.53
897,1223,5,0.36
897,1210,6,0.23
898,1251,1,0.99
898,1250,2,0.8
898,1249,3,0.69
898,1242,4,0.52
899,1127,1,0.99
899,1123,2,0.89
899,1118,3,0.65
899,1135,4,0.58
900,1252,1,0.97
900,1244,2,0.84
900,1245,3,0.68
900,1253,4,0.54
900,1249,5,0.37
901,1272,1,0.96
901,1259,2,0.84
901,1277,3,0.73
901,1268,4,0.52
901,1257,5,0.39
902,1117,1,0.95
902,1119,2,0.89
902,1131,3,0.72
902,1137,4,0.51
902,1142,5,0.38
902,1120,6,0.21
903,1002,1,1.0
903,1006,2,0.89
903,1007,3,0.67
903,1005,4,0.52
903,1001,5,0.4
903,1004,6,0.27
904,1111,1,0.96
904,1107,2,0.85
904,1086,3,0.7
904,1092,4,0.57
904,1106,5,0.36
905,1001,1,1.0
905,1009,2,0.89
905,1006,3,0.73
905,1005,4,0.54
905,1004,5,0.36
905,1002,6,0.21
906,1233,1,0.96
906,1225,2,0.83
906,1227,3,0.65
907,1004,1,0.96
907,1008,2,0.88
907,1001,3,0.69
907,1002,4,0.56
908,1122,1,0.99
908,1132,2,0.83
908,1126,3,0.7
909,1006,1,0.97
909,1005,2,0.82
909,1002,3,0.7
909,1008,4,0.52
909,1009,5,0.43
909,1003,6,0.29
910,1065,1,1.0
910,1074,2,0.84
910,1062,3,0.7
910,1037,4,0.58
911,1005,1,1.0
911,1008,2,0.85
911,1000,3,0.67
912,1180,1,0.97
912,1173,2,0.81
912,1184,3,0.65
912,1156,4,0.6
913,1233,1,0.99
913,1239,2,0.86
913,1237,3,0.66
913,1228,4,0.51
914,1114,1,1.0
914,1078,2,0.87
914,1097,3,0.75
914,1102,4,0.52
914,1095,5,0.39
914,1099,6,0.21
915,1254,1,1.0
915,1250,2,0.83
915,1242,3,0.68
915,1253,4,0.53
915,1247,5,0.39
915,1251,6,0.24
916,1187,1,1.0
916,1153,2,0.82
916,1181,3,0.65
916,1144,4,0.57
916,1162,5,0.38
917,1149,1,1.0
917,1186,2,0.89
917,1189,3,0.66
917,1177,4,0.52
917,1154,5,0.44
918,1155,1,0.98
918,1167,2,0.81
918,1156,3,0.72
918,1168,4,0.57
918,1166,5,0.43
919,1245,1,0.98
919,1253,2,0.87
919,1244,3,0.69
919,1248,4,0.58
920,1060,1,0.97
920,1073,2,0.83
920,1071,3,0.71
920,1018,4,0.51
920,1074,5,0.36
921,1048,1,0.95
921,1077,2,0.9
921,1029,3,0.74
922,1242,1,0.97
922,1253,2,0.84
922,1248,3,0.66
922,1243,4,0.59
923,1277,1,0.98
923,1259,2,0.85
923,1257,3,0.73
923,1258,4,0.55
923,1263,5,0.37
924,1065,1,0.97
924,1030,2,0.86
924,1059,3,0.68
924,1014,4,0.59
925,1137,1,1.0
925,1120,2,0.84
925,1126,3,0.72
925,1119,4,0.59
925,1135,5,0.36
926,1246,1,1.0
926,1244,2,0.9
926,1243,3,0.73
926,1249,4,0.52
926,1250,5,0.38
926,1247,6,0.3
927,1063,1,0.95
927,1035,2,0.86
927,1015,3,0.73
927,1046,4,0.57
927,1053,5,0.42
928,1117,1,1.0
928,1122,2,0.85
928,1119,3,0.7
928,1134,4,0.51
928,1125,5,0.39
928,1135,6,0.25
929,1006,1,0.99
929,1008,2,0.83
929,1005,3,0.67
929,1000,4,0.52
929,1001,5,0.37
929,1009,6,0.27
930,1037,1,1.0
930,1054,2,0.87
930,1011,3,0.68
930,1019,4,0.59
930,1032,5,0.38
930,1034,6,0.23
931,1232,1,0.97
931,1233,2,0.8
931,1241,3,0.67
932,1002,1,1.0
932,1007,2,0.89
932,1000,3,0.68
933,1003,1,0.98
933,1004,2,0.88
933,1008,3,0.71
933,1001,4,0.52
934,1043,1,1.0
934,1074,2,0.8
934,1011,3,0.68
934,1071,4,0.56
935,1121,1,0.98
935,1122,2,0.89
935,1123,3,0.74
935,1142,4,0.53
935,1129,5,0.36
936,1237,1,0.98
936,1236,2,0.81
936,1229,3,0.73
936,1226,4,0.58
936,1233,5,0.37
937,1119,1,0.97
937,1142,2,0.9
937,1130,3,0.7
937,1137,4,0.6
937,1118,5,0.43
938,1188,1,1.0
938,1151,2,0.87
938,1171,3,0.74
939,1117,1,1.0
939,1120,2,0.86
939,1126,3,0.71
939,1125,4,0.58
939,1135,5,0.37
940,1123,1,0.97
940,1122,2,0.86
940,1142,3,0.74
940,1132,4,0.54
940,1125,5,0.39
941,1275,1,0.99
941,1269,2,0.89
941,1256,3,0.66
941,1258,4,0.52
941,1265,5,0.37
941,1276,6,0.29
942,1207,1,1.0
942,1194,2,0.89
942,1218,3,0.67
942,1219,4,0.53
943,1091,1,0.97
943,1080,2,0.82
943,1086,3,0.69
943,1083,4,0.56
943,1088,5,0.36
944,1200,1,0.99
944,1199,2,0.85
944,1219,3,0.71
945,1231,1,0.96
945,1228,2,0.85
945,1230,3,0.72
945,1236,4,0.58
945,1234,5,0.41
945,1238,6,0.24
946,1236,1,0.96
946,1237,2,0.8
946,1233,3,0.73
947,1254,1,0.96
947,1244,2,0.88
947,1248,3,0.68
948,1134,1,1.0
948,1130,2,0.8
948,1127,3,0.73
949,1000,1,1.0
949,1003,2,0.81
949,1006,3,0.66
949,1009,4,0.58
949,1001,5,0.44
950,1218,1,0.98
950,1194,2,0.85
950,1212,3,0.67
950,1201,4,0.55
951,1252,1,1.0
951,1247,2,0.81
951,1249,3,0.73
951,1242,4,0.51
951,1244,5,0.38
952,1154,1,0.96
952,1180,2,0.89
952,1182,3,0.65
952,1186,4,0.54
952,1170,5,0.36
952,1191,6,0.27
953,1079,1,1.0
953,1098,2,0.87
953,1091,3,0.72
953,1088,4,0.57
954,1134,1,1.0
954,1133,2,0.9
954,1126,3,0.67
955,1247,1,0.99
955,1244,2,0.86
955,1249,3,0.66
955,1243,4,0.59
955,1251,5,0.44
956,1201,1,1.0
956,1195,2,0.82
956,1223,3,0.7
957,1170,1,1.0
957,1161,2,0.82
957,1144,3,0.72
957,1172,4,0.53
958,1270,1,0.98
958,1268,2,0.81
958,1255,3,0.74
958,1257,4,0.57
958,1271,5,0.44
959,1093,1,1.0
959,1084,2,0.89
959,1078,3,0.75
960,1237,1,0.98
960,1235,2,0.84
960,1234,3,0.72
960,1231,4,0.58
961,1271,1,1.0
961,1270,2,0.81
961,1258,3,0.69
961,1275,4,0.57
961,1267,5,0.36
961,1268,6,0.23
962,1117,1,0.97
962,1121,2,0.84
962,1132,3,0.68
962,1122,4,0.54
963,1083,1,1.0
963,1113,2,0.86
963,1100,3,0.66
963,1082,4,0.59
963,1079,5,0.44
963,1080,6,0.24
964,1006,1,1.0
964,1008,2,0.85
964,1004,3,0.7
964,1001,4,0.52
964,1000,5,0.36
964,1007,6,0.27
965,1278,1,1.0
965,1265,2,0.82
965,1266,3,0.65
965,1271,4,0.6
966,1001,1,0.99
966,1002,2,0.85
966,1007,3,0.66
967,1020,1,0.96
967,1038,2,0.83
967,1039,3,0.73
968,1266,1,0.98
968,1268,2,0.81
968,1270,3,0.74
968,1261,4,0.6
969,1174,1,0.97
969,1158,2,0.88
969,1186,3,0.66
969,1183,4,0.51
969,1168,5,0.45
969,1159,6,0.27
970,1141,1,1.0
970,1122,2,0.87
970,1132,3,0.69
970,1136,4,0.51
970,1123,5,0.36
970,1134,6,0.26
971,1256,1,1.0
971,1266,2,0.89
971,1263,3,0.65
971,1257,4,0.54
971,1271,5,0.36
971,1259,6,0.21
972,1276,1,0.96
972,1258,2,0.82
972,1264,3,0.72
972,1257,4,0.57
972,1266,5,0.42
972,1271,6,0.23
973,1070,1,1.0
973,1073,2,0.84
973,1058,3,0.71
973,1021,4,0.5
973,1031,5,0.36
973,1072,6,0.21
974,1111,1,1.0
974,1080,2,0.82
974,1113,3,0.67
975,1107,1,1.0
975,1104,2,0.87
975,1101,3,0.74
975,1092,4,0.56
975,1115,5,0.43
975,1110,6,0.29
976,1190,1,1.0
976,1152,2,0.84
976,1166,3,0.67
976,1155,4,0.6
976,1174,5,0.4
977,1096,1,1.0
977,1078,2,0.84
977,1082,3,0.66
977,1094,4,0.54
978,1204,1,1.0
978,1205,2,0.85
978,1198,3,0.68
979,1049,1,1.0
979,1074,2,0.82
979,1018,3,0.73
979,1077,4,0.56
979,1065,5,0.37
979,1011,6,0.21
980,1192,1,0.99
980,1217,2,0.88
980,1209,3,0.68
981,1214,1,0.98
981,1221,2,0.85
981,1202,3,0.66
981,1223,4,0.56
982,1015,1,0.97
982,1035,2,0.82
982,1030,3,0.74
982,1060,4,0.52
982,1068,5,0.36
983,1195,1,1.0
983,1223,2,0.88
983,1212,3,0.65
984,1213,1,0.96
984,1193,2,0.83
984,1210,3,0.75
984,1216,4,0.58
984,1208,5,0.45
985,1212,1,0.98
985,1199,2,0.84
985,1193,3,0.69
985,1202,4,0.51
986,1164,1,0.98
986,1152,2,0.89
986,1190,3,0.7
987,1231,1,0.95
987,1233,2,0.88
987,1240,3,0.7
987,1229,4,0.59
988,1169,1,0.98
988,1158,2,0.82
988,1154,3,0.7
989,1007,1,1.0
989,1009,2,0.82
989,1000,3,0.67
990,1270,1,1.0
990,1257,2,0.82
990,1259,3,0.75
990,1264,4,0.55
991,1098,1,0.99
991,1087,2,0.81
991,1104,3,0.68
991,1103,4,0.56
991,1084,5,0.44
992,1068,1,1.0
992,1038,2,0.88
992,1040,3,0.69
993,1220,1,1.0
993,1223,2,0.86
993,1218,3,0.75
993,1214,4,0.56
994,1247,1,0.96
994,1253,2,0.8
994,1252,3,0.73
994,1250,4,0.53
994,1246,5,0.44
994,1245,6,0.28
995,1064,1,1.0
995,1060,2,0.85
995,1075,3,0.67
996,1139,1,0.97
996,1140,2,0.83
996,1136,3,0.69
996,1142,4,0.51
996,1134,5,0.37
997,1036,1,0.98
997,1016,2,0.85
997,1056,3,0.68
997,1059,4,0.59
997,1061,5,0.42
997,1064,6,0.21
998,1265,1,1.0
998,1267,2,0.85
998,1255,3,0.69
999,1012,1,0.99
999,1011,2,0.89
999,1033,3,0.74
999,1037,4,0.51
999,1067,5,0.39
1000,1061,1,0.99
1000,1057,2,0.87
1000,1047,3,0.7
1000,1039,4,0.53
1000,1075,5,0.44
1001,1173,1,1.0
1001,1190,2,0.86
1001,1178,3,0.72
1002,1169,1,1.0
1002,1173,2,0.86
1002,1148,3,0.67
1002,1154,4,0.51
1003,1226,1,0.97
1003,1241,2,0.84
1003,1239,3,0.66
1003,1233,4,0.54
1003,1227,5,0.4
1003,1236,6,0.21
1004,1006,1,1.0
1004,1002,2,0.85
1004,1007,3,0.73
1004,1009,4,0.51
1004,1000,5,0.37
1004,1004,6,0.21
1005,1053,1,1.0
1005,1044,2,0.82
1005,1061,3,0.68
1005,1027,4,0.53
1005,1037,5,0.45
1005,1038,6,0.25
1006,1203,1,0.96
1006,1213,2,0.85
1006,1219,3,0.7
1006,1210,4,0.59
1006,1214,5,0.36
1006,1206,6,0.22
1007,1029,1,1.0
1007,1011,2,0.88
1007,1017,3,0.66
1008,1128,1,1.0
1008,1129,2,0.9
1008,1140,3,0.67
1008,1137,4,0.52
1008,1131,5,0.35
1009,1215,1,0.98
1009,1222,2,0.86
1009,1192,3,0.66
1009,1212,4,0.51
1009,1197,5,0.39
1009,1204,6,0.23
1010,1240,1,1.0
1010,1234,2,0.85
1010,1228,3,0.72
1010,1239,4,0.53
1010,1229,5,0.43
1010,1235,6,0.21
1011,1182,1,0.98
1011,1185,2,0.88
1011,1154,3,0.67
1011,1172,4,0.53
1011,1151,5,0.39
1011,1180,6,0.25
1012,1253,1,1.0
1012,1246,2,0.84
1012,1251,3,0.74
1012,1243,4,0.56
1013,1216,1,1.0
1013,1223,2,0.89
1013,1206,3,0.67
1014,1163,1,0.98
1014,1155,2,0.9
1014,1180,3,0.74
1014,1162,4,0.57
1015,1121,1,0.95
1015,1131,2,0.89
1015,1141,3,0.74
1015,1124,4,0.55
1015,1119,5,0.38
1016,1204,1,0.98
1016,1219,2,0.87
1016,1222,3,0.75
1016,1207,4,0.59
1016,1202,5,0.44
1016,1196,6,0.26
1017,1198,1,0.95
1017,1208,2,0.87
1017,1200,3,0.67
1018,1206,1,1.0
1018,1199,2,0.82
1018,1200,3,0.67
1018,1216,4,0.52
1019,1001,1,0.99
1019,1000,2,0.84
1019,1005,3,0.68
1020,1213,1,1.0
1020,1212,2,0.89
1020,1208,3,0.72
1020,1192,4,0.56
1020,1216,5,0.4
1021,1003,1,0.99
1021,1005,2,0.88
1021,1008,3,0.69
1021,1006,4,0.6
1021,1009,5,0.38
1021,1001,6,0.29
1022,1158,1,0.99
1022,1171,2,0.82
1022,1153,3,0.71
1022,1162,4,0.55
1022,1173,5,0.39
1022,1181,6,0.28
1023,1234,1,1.0
1023,1240,2,0.87
1023,1241,3,0.74
1023,1225,4,0.59
1023,1239,5,0.36
1023,1230,6,0.21
1024,1009,1,0.96
1024,1005,2,0.8
1024,1003,3,0.74
1025,1002,1,1.0
1025,1003,2,0.88
1025,1009,3,0.74
1026,1223,1,1.0
1026,1192,2,0.85
1026,1194,3,0.73
1027,1235,1,1.0
1027,1240,2,0.82
1027,1226,3,0.73
1027,1238,4,0.56
1027,1228,5,0.36
1028,1207,1,1.0
1028,1198,2,0.84
1028,1209,3,0.73
1028,1211,4,0.55
1028,1192,5,0.44
1028,1222,6,0.26
1029,1157,1,0.95
1029,1179,2,0.84
1029,1146,3,0.67
1029,1188,4,0.53
1029,1162,5,0.44
1029,1172,6,0.23
1030,1212,1,1.0
1030,1213,2,0.8
1030,1220,3,0.74
1030,1207,4,0.5
1030,1223,5,0.35
1030,1195,6,0.28
1031,1081,1,0.98
1031,1083,2,0.9
1031,1109,3,0.75
1031,1095,4,0.52
1031,1099,5,0.45
1032,1265,1,1.0
1032,1259,2,0.84
1032,1276,3,0.66
1032,1277,4,0.59
1033,1162,1,0.96
1033,1147,2,0.86
1033,1154,3,0.75
1033,1188,4,0.52
1033,1183,5,0.44
1033,1191,6,0.25
1034,1060,1,0.97
1034,1019,2,0.87
1034,1054,3,0.66
1034,1061,4,0.51
1034,1059,5,0.41
1034,1033,6,0.24
1035,1241,1,1.0
1035,1234,2,0.82
1035,1236,3,0.68
1035,1228,4,0.51
1035,1240,5,0.35
1036,1102,1,1.0
1036,1095,2,0.86
1036,1098,3,0.65
1037,1008,1,1.0
1037,1009,2,0.8
1037,1000,3,0.72
1038,1112,1,1.0
1038,1108,2,0.88
1038,1098,3,0.67
1038,1091,4,0.57
1038,1107,5,0.37
1038,1093,6,0.22
1039,1264,1,1.0
1039,1260,2,0.88
1039,1259,3,0.69
1039,1268,4,0.53
1040,1184,1,0.98
1040,1170,2,0.89
1040,1164,3,0.71
1041,1229,1,0.96
1041,1236,2,0.89
1041,1234,3,0.66
1042,1092,1,0.98
1042,1108,2,0.89
1042,1098,3,0.66
1042,1081,4,0.55
1043,1130,1,1.0
1043,1127,2,0.82
1043,1120,3,0.66
1043,1136,4,0.58
1043,1122,5,0.39
1044,1002,1,1.0
1044,1008,2,0.81
1044,1003,3,0.72
1044,1000,4,0.54
1044,1007,5,0.38
1044,1006,6,0.29
1045,1105,1,0.97
1045,1111,2,0.8
1045,1102,3,0.67
1045,1109,4,0.56
1046,1225,1,0.96
1046,1237,2,0.83
1046,1228,3,0.68
1047,1128,1,0.97
1047,1137,2,0.87
1047,1127,3,0.74
1048,1050,1,1.0
1048,1041,2,0.85
1048,1046,3,0.7
1048,1066,4,0.58
1049,1156,1,1.0
1049,1184,2,0.81
1049,1188,3,0.67
1049,1147,4,0.53
1050,1165,1,0.96
1050,1182,2,0.87
1050,1173,3,0.66
1050,1162,4,0.53
1051,1016,1,1.0
1051,1026,2,0.83
1051,1073,3,0.71
1051,1065,4,0.53
1052,1193,1,0.99
1052,1221,2,0.89
1052,1197,3,0.74
1052,1195,4,0.53
1052,1196,5,0.37
1052,1224,6,0.28
1053,1135,1,1.0
1053,1121,2,0.81
1053,1134,3,0.73
1053,1127,4,0.56
1053,1129,5,0.37
1054,1008,1,1.0
1054,1000,2,0.85
1054,1003,3,0.74
1054,1001,4,0.54
1055,1107,1,1.0
1055,1108,2,0.86
1055,1090,3,0.71
1055,1097,4,0.54
1055,1101,5,0.41
1056,1267,1,1.0
1056,1260,2,0.88
1056,1263,3,0.69
1056,1265,4,0.59
1056,1273,5,0.45
1057,1235,1,1.0
1057,1237,2,0.83
1057,1228,3,0.73
1057,1238,4,0.56
1057,1236,5,0.45
1058,1202,1,0.99
1058,1218,2,0.81
1058,1193,3,0.73
1058,1203,4,0.54
1058,1201,5,0.37
1059,1001,1,0.96
1059,1006,2,0.87
1059,1008,3,0.69
1059,1009,4,0.58
1060,1264,1,0.95
1060,1265,2,0.87
1060,1270,3,0.72
1061,1261,1,1.0
1061,1276,2,0.88
1061,1264,3,0.74
1061,1258,4,0.56
1062,1000,1,0.98
1062,1002,2,0.82
1062,1005,3,0.67
1062,1004,4,0.56
1062,1008,5,0.42
1062,1003,6,0.29
1063,1198,1,1.0
1063,1221,2,0.86
1063,1206,3,0.72
1064,1226,1,0.98
1064,1229,2,0.83
1064,1240,3,0.67
1064,1227,4,0.58
1064,1237,5,0.4
1064,1234,6,0.3
1065,1074,1,0.96
1065,1068,2,0.85
1065,1043,3,0.71
1065,1057,4,0.56
1065,1011,5,0.37
1065,1077,6,0.2
1066,1248,1,1.0
1066,1254,2,0.89
1066,1247,3,0.75
1067,1253,1,0.98
1067,1242,2,0.88
1067,1245,3,0.69
1067,1252,4,0.59
1067,1254,5,0.44
1067,1246,6,0.2
1068,1219,1,0.96
1068,1201,2,0.81
1068,1207,3,0.73
1069,1267,1,0.98
1069,1265,2,0.88
1069,1278,3,0.69
1069,1261,4,0.56
1069,1274,5,0.38
1070,1093,1,0.99
1070,1100,2,0.87
1070,1079,3,0.7
1071,1045,1,1.0
1071,1026,2,0.89
1071,1053,3,0.66
1072,1065,1,0.95
1072,1059,2,0.8
1072,1040,3,0.66
1072,1034,4,0.53
1073,1218,1,0.97
1073,1192,2,0.81
1073,1210,3,0.72
1073,1222,4,0.58
1073,1220,5,0.43
1073,1203,6,0.25
1074,1227,1,1.0
1074,1236,2,0.89
1074,1230,3,0.68
1075,1222,1,0.96
1075,1192,2,0.89
1075,1196,3,0.66
1076,1108,1,1.0
1076,1089,2,0.88
1076,1106,3,0.69
1076,1094,4,0.57
1076,1088,5,0.44
1077,1156,1,0.96
1077,1150,2,0.83
1077,1151,3,0.66
1077,1179,4,0.56
1077,1159,5,0.44
1077,1166,6,0.29
1078,1252,1,1.0
1078,1246,2,0.85
1078,1251,3,0.67
1078,1248,4,0.55
1078,1254,5,0.4
1078,1247,6,0.23
1079,1198,1,0.97
1079,1203,2,0.83
1079,1221,3,0.68
1079,1201,4,0.51
1079,1218,5,0.41
1079,1194,6,0.29
1080,1072,1,1.0
1080,1077,2,0.81
1080,1019,3,0.7
1080,1035,4,0.52
1081,1225,1,1.0
1081,1239,2,0.84
1081,1232,3,0.7
1081,1237,4,0.53
1082,1244,1,1.0
1082,1248,2,0.83
1082,1251,3,0.7
1082,1250,4,0.52
1082,1242,5,0.4
1083,1117,1,0.97
1083,1125,2,0.84
1083,1143,3,0.75
1083,1139,4,0.59
1084,1003,1,1.0
1084,1001,2,0.82
1084,1006,3,0.68
1084,1008,4,0.52
1085,1023,1,1.0
1085,1014,2,0.86
1085,1077,3,0.66
1085,1011,4,0.55
1085,1055,5,0.36
1086,1138,1,0.97
1086,1142,2,0.89
1086,1123,3,0.67
1087,1227,1,1.0
1087,1240,2,0.85
1087,1239,3,0.69
1088,1035,1,1.0
1088,1026,2,0.81
1088,1074,3,0.69
1089,1224,1,0.99
1089,1195,2,0.84
1089,1210,3,0.68
1089,1220,4,0.54
1090,1074,1,0.96
1090,1076,2,0.86
1090,1068,3,0.72
1090,1060,4,0.54
1090,1023,5,0.38
1091,1227,1,0.97
1091,1235,2,0.83
1091,1236,3,0.71
1091,1240,4,0.55
1091,1232,5,0.36
1091,1231,6,0.2
1092,1023,1,1.0
1092,1064,2,0.82
1092,1016,3,0.66
1092,1058,4,0.5
1093,1083,1,0.97
1093,1088,2,0.85
1093,1090,3,0.68
1093,1085,4,0.59
1093,1098,5,0.42
1094,1278,1,0.99
1094,1264,2,0.81
1094,1256,3,0.72
1094,1255,4,0.59
1094,1259,5,0.38
1094,1263,6,0.22
1095,1133,1,0.98
1095,1128,2,0.83
1095,1118,3,0.71
1095,1126,4,0.57
1096,1189,1,0.97
1096,1162,2,0.89
1096,1184,3,0.71
1097,1255,1,1.0
1097,1261,2,0.87
1097,1278,3,0.67
1097,1260,4,0.57
1097,1276,5,0.37
1098,1230,1,1.0
1098,1239,2,0.81
1098,1233,3,0.65
1098,1226,4,0.55
1098,1231,5,0.38
1099,1254,1,1.0
1099,1245,2,0.89
1099,1247,3,0.67
1099,1242,4,0.58
1100,1079,1,1.0
1100,1085,2,0.9
1100,1110,3,0.71
1101,1140,1,1.0
1101,1119,2,0.85
1101,1132,3,0.65
1101,1117,4,0.5
1101,1133,5,0.42
1101,1128,6,0.23
1102,1231,1,1.0
1102,1236,2,0.82
1102,1228,3,0.66
1102,1225,4,0.51
1103,1140,1,1.0
1103,1123,2,0.83
1103,1142,3,0.7
1103,1136,4,0.54
1103,1141,5,0.4
1104,1025,1,0.98
1104,1028,2,0.85
1104,1029,3,0.73
1104,1012,4,0.53
1104,1031,5,0.38
1104,1026,6,0.25
1105,1214,1,0.96
1105,1203,2,0.87
1105,1204,3,0.72
1105,1202,4,0.5
1105,1216,5,0.45
1105,1224,6,0.29
1106,1264,1,0.99
1106,1260,2,0.8
1106,1256,3,0.71
1106,1268,4,0.57
1107,1073,1,0.99
1107,1065,2,0.87
1107,1022,3,0.67
1107,1066,4,0.6
1107,1018,5,0.41
1107,1037,6,0.3
1108,1003,1,1.0
1108,1007,2,0.89
1108,1000,3,0.67
1108,1005,4,0.59
1108,1009,5,0.38
1108,1004,6,0.23
1109,1248,1,1.0
1109,1242,2,0.83
1109,1245,3,0.67
1109,1244,4,0.56
1109,1252,5,0.42
1109,1250,6,0.28
1110,1003,1,0.99
1110,1009,2,0.85
1110,1002,3,0.75
1111,1007,1,0.98
1111,1001,2,0.9
1111,1005,3,0.7
1111,1006,4,0.57
1111,1009,5,0.4
1112,1098,1,1.0
1112,1106,2,0.83
1112,1083,3,0.71
1112,1088,4,0.52
1113,1186,1,0.98
1113,1165,2,0.88
1113,1184,3,0.65
1113,1179,4,0.5
1113,1182,5,0.38
1113,1173,6,0.26
1114,1259,1,1.0
1114,1272,2,0.8
1114,1265,3,0.69
1115,1019,1,0.95
1115,1030,2,0.81
1115,1029,3,0.74
1116,1003,1,1.0
1116,1008,2,0.87
1116,1002,3,0.66
1116,1004,4,0.57
1117,1002,1,1.0
1117,1004,2,0.81
1117,1006,3,0.67
1117,1008,4,0.55
1117,1007,5,0.39
1117,1005,6,0.28
